Taxon	Abundance	Fraction Abundance
coded_by=complement(39334..42516),organism=Achromobacter sp. 2789STDY5608622,definition=Probable efflux pump membrane transporter TtgB	2.113	0.0027
coded_by=complement(399148..402294),organism=Tolumonas auensis DSM 9187,definition=transporter, hydrophobe/amphiphile efflux-1 (HAE1) family	2.591	0.0033
coded_by=complement(285195..288428),organism=Achromobacter sp. 2789STDY5608625,definition=Probable efflux pump membrane transporter TtgB	4.025	0.0051
coded_by=78782..81892,organism=Sphingomonas sp. Leaf23,definition=acriflavine resistance protein B	4.173	0.0053
coded_by=2941017..2944169,organism=Herbaspirillum sp. TSA66,definition=acriflavine resistance protein B	9.974	0.0127
coded_by=complement(13294..16524),organism=Achromobacter piechaudii ATCC 43553,definition=multidrug efflux RND transporter MexD	26.024	0.0331
coded_by=920210..923308,organism=Thioflavicoccus mobilis 8321,definition=hydrophobe/amphiphile efflux-1 (HAE1) family transporter	3.363	0.0043
coded_by=4618..7812,organism=Pectobacterium carotovorum subsp. brasiliensis ICMP 19477,definition=multidrug resistance protein	8.434	0.0107
coded_by=2473306..2476515,organism=Pseudogulbenkiania sp. NH8B,definition=cation/multidrug efflux pump AcrB	1.19	0.0015
coded_by=complement(4098317..4101526),organism=Burkholderia xenovorans LB400,definition=RND family Hydrophobe/amphiphile efflux pump	31.73	0.0404
coded_by=complement(1536227..1539352),organism=Pseudomonas putida,definition=Multidrug resistance protein MexB	9.899	0.0126
coded_by=8997..12167,organism=Sphingobium ummariense RL-3,definition=hypothetical protein	5.758	0.0073
coded_by=complement(35059..38208),organism=Stenotrophomonas maltophilia,definition=acriflavine resistance protein B	30.987000000000002	0.0394
coded_by=73..3222,organism=Methylibium sp. T29,definition=Multidrug-efflux transporter MexB	3.338	0.0042
coded_by=complement(3885137..3888367),organism=Bordetella bronchiseptica,definition=acriflavine resistance protein B	8.023	0.0102
coded_by=3724..6879,organism=Thiocapsa sp. KS1,definition=Acriflavine resistance protein B	17.505	0.0223
coded_by=11893..15033,organism=Aeromonas molluscorum 848,definition=AcrB protein	14.554	0.0185
coded_by=complement(27852..30992),organism=Desulfobulbus sp. Tol-SR,definition=multidrug transporter	1.733	0.0022
coded_by=complement(701404..704550),organism=Enterobacter sp. MGH 33,definition=acriflavine resistance protein B	2.141	0.0027
coded_by=complement(3820655..3823780),organism=Pseudomonas cremoricolorata,definition=acriflavine resistance protein B	1.243	0.0016
coded_by=complement(73793..76936),organism=Stenotrophomonas maltophilia,definition=multidrug efflux RND transporter permease subunit	17.809	0.0227
coded_by=3439920..3443039,organism=Aeromonas hydrophila 4AK4,definition=putative transporter AmrB	1.896	0.0024
coded_by=complement(1993097..1996249),organism=Acidovorax sp. RAC01,definition=RND transporter, hydrophobe/amphiphile efflux-1 family protein	2.119	0.0027
coded_by=complement(211915..215112),organism=Novosphingobium barchaimii,definition=multidrug transporter	7.768	0.0099
coded_by=complement(312806..315982),organism=Asticcacaulis sp. AC466,definition=multidrug transporter	2.894	0.0037
coded_by=complement(56305..59469),organism=Rhodopseudomonas sp. AAP120,definition=multidrug transporter	3.089	0.0039
coded_by=complement(13727..16825),organism=Pseudomonas sp. GM55,definition=hydrophobe/amphiphile efflux-1 (HAE1) family transporter	3.921	0.0050
coded_by=4029951..4033103,organism=Ralstonia eutropha H16,definition=Cation/multidrug efflux pump	17.407	0.0222
coded_by=1105846..1108992,organism=Thalassospira xiamenensis M-5 = DSM 17429,definition=acriflavine resistance protein B	9.677	0.0123
coded_by=complement(7299..10451),organism=Noviherbaspirillum sp. Root189,definition=acriflavine resistance protein B	2.222	0.0028
coded_by=9602..12739,organism=Pseudomonas sp. HMP271,definition=multidrug transporter	1.972	0.0025
coded_by=complement(526934..530080),organism=Herbaspirillum seropedicae SmR1,definition=acriflavin resistance transmembrane protein	3.28	0.0042
coded_by=34529..37711,organism=Sphingobium herbicidovorans NBRC 16415,definition=Multidrug transporter	4.793	0.0061
coded_by=1160448..1163609,organism=Aromatoleum aromaticum EbN1,definition=Acriflavine resistance protein B	1.939	0.0025
coded_by=107879..111055,organism=Sphingomonas sp. WG,definition=multidrug transporter	1.805	0.0023
coded_by=50396..53626,organism=Bordetella trematum,definition=multidrug efflux system transmembrane protein	4.438	0.0056
coded_by=73056..76196,organism=Variovorax paradoxus,definition=multidrug resistance protein MexB	41.03699999999999	0.0522
coded_by=45973..49071,organism=Pseudomonas oryzihabitans,definition=acriflavine resistance protein B	4.481	0.0057
coded_by=complement(2987..6157),organism=Candidatus Competibacter denitrificans Run_A_D11,definition=multidrug efflux pump (RND family)	6.161	0.0078
coded_by=complement(4083647..4086790),organism=Rhodospirillum centenum SW,definition=acriflavine resistance protein B	88.115	0.1122
coded_by=15520..18690,organism=Sphingomonas sp. SRS2,definition=multidrug transporter	1.892	0.0024
coded_by=complement(4541448..4544651),organism=Sphingopyxis fribergensis,definition=Multidrug resistance protein MexB	2.925	0.0037
coded_by=291103..294237,organism=Brenneria goodwinii,definition=RND efflux system, inner membrane transporter CmeB	2.878	0.0037
coded_by=complement(28701..31904),organism=Caulobacter vibrioides,definition=multidrug transporter	3.0150000000000006	0.0038
coded_by=255439..258591,organism=Cupriavidus nantongensis,definition=multidrug efflux RND transporter permease subunit	1.185	0.0015
coded_by=complement(3460002..3463109),organism=Marichromatium purpuratum 984,definition=multidrug transporter	1.683	0.0021
coded_by=complement(2752393..2755572),organism=Bordetella bronchiseptica,definition=multidrug efflux RND transporter permease	1.619	0.0021
coded_by=complement(147463..150585),organism=Roseovarius atlanticus,definition=multidrug transporter	5.773	0.0073
coded_by=complement(252915..256094),organism=Paraburkholderia udeis,definition=hydrophobe/amphiphile efflux-1 (HAE1) family protein	5.454	0.0069
coded_by=4520998..4524150,organism=Myxococcus fulvus 124B02,definition=RND transporter	1.824	0.0023
coded_by=2118776..2121925,organism=Stenotrophomonas maltophilia,definition=acriflavine resistance protein B	4.777	0.0061
coded_by=complement(33735..36908),organism=Ralstonia sp. PBA,definition=component of acridine efflux pump, multidrug efflux system	16.531	0.0210
